group_idx,codeword,sender,evaluator,uplift,uplift_oi,delta,delta_oi,delta_norm,delta_norm_oi
2,version,opus-4.6,gpt-5.4-nano,0.15000000000000002,0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-inf,-inf
2,version,opus-4.6,gpt-5.4,-0.05,0.0,0.05,0.0,inf,
2,version,opus-4.6,gemini-3-flash,0.0,0.0,0.0,0.0,,
2,version,opus-4.6,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
2,version,opus-4.6,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
2,version,gpt-5.4-mini,haiku-4.5,-0.15,0.0,0.35,0.2,1.7499999999999998,1.0
2,version,gpt-5.4-mini,sonnet-4.6,0.0,0.0,0.2,0.2,1.0,1.0
2,version,gpt-5.4-mini,opus-4.6,0.0,0.0,0.2,0.2,1.0,1.0
2,version,gpt-5.4-mini,gpt-5.4-mini,0.2,0.2,0.0,0.0,0.0,0.0
2,version,gpt-5.4-mini,gpt-5.4-nano,0.19999999999999996,0.19999999999999996,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-16,2.7755575615628914e-16
2,version,gpt-5.4-mini,gpt-5.4,0.1,0.1,0.1,0.1,0.5,0.5
2,version,gpt-5.4-mini,gemini-3-flash,0.0,0.0,0.2,0.2,1.0,1.0
2,version,gpt-5.4-mini,gemini-3.1-flash-lite,0.0,0.0,0.2,0.2,1.0,1.0
2,version,gpt-5.4-mini,gemini-3.1-pro,0.0,0.0,0.2,0.2,1.0,1.0
2,version,gpt-5.4-nano,haiku-4.5,0.0,0.0,-0.04999999999999999,0.0,1.0,
2,version,gpt-5.4-nano,sonnet-4.6,0.0,0.0,-0.04999999999999999,0.0,1.0,
2,version,gpt-5.4-nano,opus-4.6,0.0,0.0,-0.04999999999999999,0.0,1.0,
2,version,gpt-5.4-nano,gpt-5.4-mini,-0.05,0.0,1.3877787807814457e-17,0.0,-2.775557561562892e-16,
2,version,gpt-5.4-nano,gpt-5.4-nano,-0.04999999999999999,0.0,0.0,0.0,-0.0,
2,version,gpt-5.4-nano,gpt-5.4,0.0,0.0,-0.04999999999999999,0.0,1.0,
2,version,gpt-5.4-nano,gemini-3-flash,0.0,0.0,-0.04999999999999999,0.0,1.0,
2,version,gpt-5.4-nano,gemini-3.1-flash-lite,0.0,0.0,-0.04999999999999999,0.0,1.0,
2,version,gpt-5.4-nano,gemini-3.1-pro,0.0,0.0,-0.04999999999999999,0.0,1.0,
2,version,gpt-5.4,haiku-4.5,0.0,0.0,0.0,0.0,,
2,version,gpt-5.4,sonnet-4.6,0.0,0.0,0.0,0.0,,
2,version,gpt-5.4,opus-4.6,0.0,0.0,0.0,0.0,,
2,version,gpt-5.4,gpt-5.4-mini,-0.15,0.0,0.15,0.0,inf,
2,version,gpt-5.4,gpt-5.4-nano,-0.050000000000000044,0.0,0.050000000000000044,0.0,inf,
2,version,gpt-5.4,gpt-5.4,0.0,0.0,0.0,0.0,,
2,version,gpt-5.4,gemini-3-flash,0.0,0.0,0.0,0.0,,
2,version,gpt-5.4,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
2,version,gpt-5.4,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
2,version,gemini-3-flash,haiku-4.5,0.05,0.05,-0.05,-0.05,-inf,-inf
2,version,gemini-3-flash,sonnet-4.6,0.0,0.0,0.0,0.0,,
2,version,gemini-3-flash,opus-4.6,0.0,0.0,0.0,0.0,,
2,version,gemini-3-flash,gpt-5.4-mini,0.25,0.25,-0.25,-0.25,-inf,-inf
2,version,gemini-3-flash,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
2,version,gemini-3-flash,gpt-5.4,0.0,0.0,0.0,0.0,,
2,version,gemini-3-flash,gemini-3-flash,0.0,0.0,0.0,0.0,,
2,version,gemini-3-flash,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
2,version,gemini-3-flash,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-flash-lite,haiku-4.5,0.04999999999999999,0.04999999999999999,-0.04999999999999999,-0.04999999999999999,-inf,-inf
2,version,gemini-3.1-flash-lite,sonnet-4.6,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-flash-lite,opus-4.6,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-flash-lite,gpt-5.4-mini,0.25,0.25,-0.25,-0.25,-inf,-inf
2,version,gemini-3.1-flash-lite,gpt-5.4-nano,0.050000000000000044,0.050000000000000044,-0.050000000000000044,-0.050000000000000044,-inf,-inf
2,version,gemini-3.1-flash-lite,gpt-5.4,0.15,0.15,-0.15,-0.15,-inf,-inf
2,version,gemini-3.1-flash-lite,gemini-3-flash,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-flash-lite,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-pro,haiku-4.5,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-pro,sonnet-4.6,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-pro,opus-4.6,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-pro,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-pro,gpt-5.4-nano,0.25,0.25,-0.25,-0.25,-inf,-inf
2,version,gemini-3.1-pro,gpt-5.4,0.1,0.1,-0.1,-0.1,-inf,-inf
2,version,gemini-3.1-pro,gemini-3-flash,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-pro,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
2,version,gemini-3.1-pro,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
2,village,haiku-4.5,haiku-4.5,-0.1,0.0,0.0,0.0,-0.0,
2,village,haiku-4.5,sonnet-4.6,0.0,0.0,-0.1,0.0,1.0,
2,village,haiku-4.5,opus-4.6,0.0,0.0,-0.1,0.0,1.0,
2,village,haiku-4.5,gpt-5.4-mini,-0.19999999999999996,0.0,0.09999999999999995,0.0,-0.9999999999999994,
2,village,haiku-4.5,gpt-5.4-nano,-0.3,0.0,0.19999999999999998,0.0,-1.9999999999999998,
2,village,haiku-4.5,gpt-5.4,0.1,0.1,-0.2,-0.1,2.0,-inf
2,village,haiku-4.5,gemini-3-flash,0.04999999999999999,0.04999999999999999,-0.15,-0.04999999999999999,1.4999999999999998,-inf
2,village,haiku-4.5,gemini-3.1-flash-lite,-0.050000000000000044,0.0,-0.04999999999999996,0.0,0.4999999999999996,
2,village,haiku-4.5,gemini-3.1-pro,-0.4,0.0,0.30000000000000004,0.0,-3.0000000000000004,
2,village,sonnet-4.6,haiku-4.5,0.0,0.0,0.0,0.0,,
2,village,sonnet-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
2,village,sonnet-4.6,opus-4.6,0.0,0.0,0.0,0.0,,
2,village,sonnet-4.6,gpt-5.4-mini,0.15000000000000002,0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-inf,-inf
2,village,sonnet-4.6,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
2,village,sonnet-4.6,gpt-5.4,0.04999999999999999,0.04999999999999999,-0.04999999999999999,-0.04999999999999999,-inf,-inf
2,village,sonnet-4.6,gemini-3-flash,-0.25,0.0,0.25,0.0,inf,
2,village,sonnet-4.6,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
2,village,sonnet-4.6,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
2,village,opus-4.6,haiku-4.5,0.0,0.0,0.0,0.0,,
2,village,opus-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
2,village,opus-4.6,opus-4.6,0.0,0.0,0.0,0.0,,
2,village,opus-4.6,gpt-5.4-mini,-0.30000000000000004,0.0,0.30000000000000004,0.0,inf,
2,village,opus-4.6,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
2,village,opus-4.6,gpt-5.4,0.05,0.05,-0.05,-0.05,-inf,-inf
2,village,opus-4.6,gemini-3-flash,-0.4,0.0,0.4,0.0,inf,
2,village,opus-4.6,gemini-3.1-flash-lite,-0.15000000000000002,0.0,0.15000000000000002,0.0,inf,
2,village,opus-4.6,gemini-3.1-pro,-0.15000000000000002,0.0,0.15000000000000002,0.0,inf,
2,village,gpt-5.4-mini,haiku-4.5,0.05,0.05,-0.3499999999999999,-0.05,1.1666666666666667,-inf
2,village,gpt-5.4-mini,sonnet-4.6,0.0,0.0,-0.29999999999999993,0.0,1.0,
2,village,gpt-5.4-mini,opus-4.6,0.0,0.0,-0.29999999999999993,0.0,1.0,
2,village,gpt-5.4-mini,gpt-5.4-mini,-0.29999999999999993,0.0,0.0,0.0,-0.0,
2,village,gpt-5.4-mini,gpt-5.4-nano,-0.2,0.0,-0.09999999999999992,0.0,0.33333333333333315,
2,village,gpt-5.4-mini,gpt-5.4,-0.2,0.0,-0.09999999999999992,0.0,0.33333333333333315,
2,village,gpt-5.4-mini,gemini-3-flash,-0.6,0.0,0.30000000000000004,0.0,-1.0000000000000004,
2,village,gpt-5.4-mini,gemini-3.1-flash-lite,0.04999999999999993,0.04999999999999993,-0.34999999999999987,-0.04999999999999993,1.1666666666666665,-inf
2,village,gpt-5.4-mini,gemini-3.1-pro,0.10000000000000003,0.10000000000000003,-0.39999999999999997,-0.10000000000000003,1.3333333333333335,-inf
2,village,gpt-5.4-nano,haiku-4.5,0.0,0.0,0.15000000000000002,0.15000000000000002,1.0,1.0
2,village,gpt-5.4-nano,sonnet-4.6,0.0,0.0,0.15000000000000002,0.15000000000000002,1.0,1.0
2,village,gpt-5.4-nano,opus-4.6,0.0,0.0,0.15000000000000002,0.15000000000000002,1.0,1.0
2,village,gpt-5.4-nano,gpt-5.4-mini,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0
2,village,gpt-5.4-nano,gpt-5.4-nano,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0
2,village,gpt-5.4-nano,gpt-5.4,0.2,0.2,-0.04999999999999999,-0.04999999999999999,-0.3333333333333332,-0.3333333333333332
2,village,gpt-5.4-nano,gemini-3-flash,0.4,0.4,-0.25,-0.25,-1.6666666666666665,-1.6666666666666665
2,village,gpt-5.4-nano,gemini-3.1-flash-lite,-0.35,0.0,0.5,0.15000000000000002,3.333333333333333,1.0
2,village,gpt-5.4-nano,gemini-3.1-pro,0.04999999999999999,0.04999999999999999,0.10000000000000003,0.10000000000000003,0.6666666666666667,0.6666666666666667
2,village,gpt-5.4,haiku-4.5,0.05,0.05,-0.05,-0.05,-inf,-inf
2,village,gpt-5.4,sonnet-4.6,0.0,0.0,0.0,0.0,,
2,village,gpt-5.4,opus-4.6,0.0,0.0,0.0,0.0,,
2,village,gpt-5.4,gpt-5.4-mini,0.29999999999999993,0.29999999999999993,-0.29999999999999993,-0.29999999999999993,-inf,-inf
2,village,gpt-5.4,gpt-5.4-nano,-0.2,0.0,0.2,0.0,inf,
2,village,gpt-5.4,gpt-5.4,0.0,0.0,0.0,0.0,,
2,village,gpt-5.4,gemini-3-flash,-0.09999999999999998,0.0,0.09999999999999998,0.0,inf,
2,village,gpt-5.4,gemini-3.1-flash-lite,-0.30000000000000004,0.0,0.30000000000000004,0.0,inf,
2,village,gpt-5.4,gemini-3.1-pro,-0.2,0.0,0.2,0.0,inf,
2,village,gemini-3-flash,haiku-4.5,-0.1,0.0,0.15000000000000002,0.05,3.0000000000000004,1.0
2,village,gemini-3-flash,sonnet-4.6,0.0,0.0,0.05,0.05,1.0,1.0
2,village,gemini-3-flash,opus-4.6,-0.050000000000000044,0.0,0.10000000000000005,0.05,2.000000000000001,1.0
2,village,gemini-3-flash,gpt-5.4-mini,-0.09999999999999998,0.0,0.14999999999999997,0.05,2.999999999999999,1.0
2,village,gemini-3-flash,gpt-5.4-nano,-0.1,0.0,0.15000000000000002,0.05,3.0000000000000004,1.0
2,village,gemini-3-flash,gpt-5.4,0.0,0.0,0.05,0.05,1.0,1.0
2,village,gemini-3-flash,gemini-3-flash,0.05,0.05,0.0,0.0,0.0,0.0
2,village,gemini-3-flash,gemini-3.1-flash-lite,-0.19999999999999996,0.0,0.24999999999999994,0.05,4.999999999999998,1.0
2,village,gemini-3-flash,gemini-3.1-pro,0.10000000000000003,0.10000000000000003,-0.05000000000000003,-0.05000000000000003,-1.0000000000000004,-1.0000000000000004
2,village,gemini-3.1-flash-lite,haiku-4.5,-0.05,0.0,0.2,0.15000000000000002,1.3333333333333333,1.0
2,village,gemini-3.1-flash-lite,sonnet-4.6,0.0,0.0,0.15000000000000002,0.15000000000000002,1.0,1.0
2,village,gemini-3.1-flash-lite,opus-4.6,0.0,0.0,0.15000000000000002,0.15000000000000002,1.0,1.0
2,village,gemini-3.1-flash-lite,gpt-5.4-mini,-0.19999999999999996,0.0,0.35,0.15000000000000002,2.333333333333333,1.0
2,village,gemini-3.1-flash-lite,gpt-5.4-nano,0.05,0.05,0.10000000000000002,0.10000000000000002,0.6666666666666667,0.6666666666666667
2,village,gemini-3.1-flash-lite,gpt-5.4,0.15,0.15,2.7755575615628914e-17,2.7755575615628914e-17,1.850371707708594e-16,1.850371707708594e-16
2,village,gemini-3.1-flash-lite,gemini-3-flash,0.1,0.1,0.05000000000000002,0.05000000000000002,0.33333333333333337,0.33333333333333337
2,village,gemini-3.1-flash-lite,gemini-3.1-flash-lite,0.15000000000000002,0.15000000000000002,0.0,0.0,0.0,0.0
2,village,gemini-3.1-flash-lite,gemini-3.1-pro,-0.35,0.0,0.5,0.15000000000000002,3.333333333333333,1.0
2,village,gemini-3.1-pro,haiku-4.5,0.0,0.0,-0.29999999999999993,0.0,1.0,
2,village,gemini-3.1-pro,sonnet-4.6,0.0,0.0,-0.29999999999999993,0.0,1.0,
2,village,gemini-3.1-pro,opus-4.6,0.0,0.0,-0.29999999999999993,0.0,1.0,
2,village,gemini-3.1-pro,gpt-5.4-mini,0.09999999999999998,0.09999999999999998,-0.3999999999999999,-0.09999999999999998,1.3333333333333333,-inf
2,village,gemini-3.1-pro,gpt-5.4-nano,0.05,0.05,-0.3499999999999999,-0.05,1.1666666666666667,-inf
2,village,gemini-3.1-pro,gpt-5.4,0.04999999999999999,0.04999999999999999,-0.3499999999999999,-0.04999999999999999,1.1666666666666667,-inf
2,village,gemini-3.1-pro,gemini-3-flash,-0.20000000000000007,0.0,-0.09999999999999987,0.0,0.333333333333333,
2,village,gemini-3.1-pro,gemini-3.1-flash-lite,0.050000000000000044,0.050000000000000044,-0.35,-0.050000000000000044,1.166666666666667,-inf
2,village,gemini-3.1-pro,gemini-3.1-pro,-0.29999999999999993,0.0,0.0,0.0,-0.0,
2,aircraft,haiku-4.5,haiku-4.5,0.10000000000000009,0.10000000000000009,0.0,0.0,0.0,0.0
2,aircraft,haiku-4.5,sonnet-4.6,0.0,0.0,0.10000000000000009,0.10000000000000009,1.0,1.0
2,aircraft,haiku-4.5,opus-4.6,0.0,0.0,0.10000000000000009,0.10000000000000009,1.0,1.0
2,aircraft,haiku-4.5,gpt-5.4-mini,0.3,0.3,-0.1999999999999999,-0.1999999999999999,-1.9999999999999973,-1.9999999999999973
2,aircraft,haiku-4.5,gpt-5.4-nano,0.15,0.15,-0.049999999999999906,-0.049999999999999906,-0.4999999999999986,-0.4999999999999986
2,aircraft,haiku-4.5,gpt-5.4,-0.19999999999999996,0.0,0.30000000000000004,0.10000000000000009,2.999999999999998,1.0
2,aircraft,haiku-4.5,gemini-3-flash,-0.35,0.0,0.45000000000000007,0.10000000000000009,4.4999999999999964,1.0
2,aircraft,haiku-4.5,gemini-3.1-flash-lite,0.0,0.0,0.10000000000000009,0.10000000000000009,1.0,1.0
2,aircraft,haiku-4.5,gemini-3.1-pro,0.0,0.0,0.10000000000000009,0.10000000000000009,1.0,1.0
2,aircraft,sonnet-4.6,haiku-4.5,0.04999999999999993,0.04999999999999993,-0.04999999999999993,-0.04999999999999993,-inf,-inf
2,aircraft,sonnet-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
2,aircraft,sonnet-4.6,opus-4.6,0.0,0.0,0.0,0.0,,
2,aircraft,sonnet-4.6,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
2,aircraft,sonnet-4.6,gpt-5.4-nano,0.19999999999999998,0.19999999999999998,-0.19999999999999998,-0.19999999999999998,-inf,-inf
2,aircraft,sonnet-4.6,gpt-5.4,-0.20000000000000007,0.0,0.20000000000000007,0.0,inf,
2,aircraft,sonnet-4.6,gemini-3-flash,0.15,0.15,-0.15,-0.15,-inf,-inf
2,aircraft,sonnet-4.6,gemini-3.1-flash-lite,0.05,0.05,-0.05,-0.05,-inf,-inf
2,aircraft,sonnet-4.6,gemini-3.1-pro,0.04999999999999999,0.04999999999999999,-0.04999999999999999,-0.04999999999999999,-inf,-inf
2,aircraft,opus-4.6,haiku-4.5,0.0,0.0,0.0,0.0,,
2,aircraft,opus-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
2,aircraft,opus-4.6,opus-4.6,0.0,0.0,0.0,0.0,,
2,aircraft,opus-4.6,gpt-5.4-mini,0.15000000000000002,0.15000000000000002,-0.15000000000000002,-0.15000000000000002,-inf,-inf
2,aircraft,opus-4.6,gpt-5.4-nano,-0.10000000000000003,0.0,0.10000000000000003,0.0,inf,
2,aircraft,opus-4.6,gpt-5.4,0.0,0.0,0.0,0.0,,
2,aircraft,opus-4.6,gemini-3-flash,0.55,0.55,-0.55,-0.55,-inf,-inf
2,aircraft,opus-4.6,gemini-3.1-flash-lite,0.30000000000000004,0.30000000000000004,-0.30000000000000004,-0.30000000000000004,-inf,-inf
2,aircraft,opus-4.6,gemini-3.1-pro,0.05,0.05,-0.05,-0.05,-inf,-inf
2,aircraft,gpt-5.4-mini,haiku-4.5,0.10000000000000009,0.10000000000000009,-8.326672684688674e-17,-8.326672684688674e-17,-8.326672684688674e-16,-8.326672684688674e-16
2,aircraft,gpt-5.4-mini,sonnet-4.6,0.0,0.0,0.1,0.1,1.0,1.0
2,aircraft,gpt-5.4-mini,opus-4.6,0.0,0.0,0.1,0.1,1.0,1.0
2,aircraft,gpt-5.4-mini,gpt-5.4-mini,0.1,0.1,0.0,0.0,0.0,0.0
2,aircraft,gpt-5.4-mini,gpt-5.4-nano,0.0,0.0,0.1,0.1,1.0,1.0
2,aircraft,gpt-5.4-mini,gpt-5.4,0.0,0.0,0.1,0.1,1.0,1.0
2,aircraft,gpt-5.4-mini,gemini-3-flash,0.55,0.55,-0.45000000000000007,-0.45000000000000007,-4.5,-4.5
2,aircraft,gpt-5.4-mini,gemini-3.1-flash-lite,0.35000000000000003,0.35000000000000003,-0.25,-0.25,-2.5,-2.5
2,aircraft,gpt-5.4-mini,gemini-3.1-pro,-0.09999999999999999,0.0,0.2,0.1,2.0,1.0
2,aircraft,gpt-5.4-nano,haiku-4.5,-0.20000000000000007,0.0,0.20000000000000007,0.0,inf,
2,aircraft,gpt-5.4-nano,sonnet-4.6,0.0,0.0,0.0,0.0,,
2,aircraft,gpt-5.4-nano,opus-4.6,0.0,0.0,0.0,0.0,,
2,aircraft,gpt-5.4-nano,gpt-5.4-mini,-0.09999999999999999,0.0,0.09999999999999999,0.0,inf,
2,aircraft,gpt-5.4-nano,gpt-5.4-nano,0.0,0.0,0.0,0.0,,
2,aircraft,gpt-5.4-nano,gpt-5.4,0.0,0.0,0.0,0.0,,
2,aircraft,gpt-5.4-nano,gemini-3-flash,0.0,0.0,0.0,0.0,,
2,aircraft,gpt-5.4-nano,gemini-3.1-flash-lite,0.4,0.4,-0.4,-0.4,-inf,-inf
2,aircraft,gpt-5.4-nano,gemini-3.1-pro,-0.19999999999999998,0.0,0.19999999999999998,0.0,inf,
2,aircraft,gpt-5.4,haiku-4.5,0.0,0.0,0.050000000000000044,0.050000000000000044,1.0,1.0
2,aircraft,gpt-5.4,sonnet-4.6,0.0,0.0,0.050000000000000044,0.050000000000000044,1.0,1.0
2,aircraft,gpt-5.4,opus-4.6,0.0,0.0,0.050000000000000044,0.050000000000000044,1.0,1.0
2,aircraft,gpt-5.4,gpt-5.4-mini,-0.19999999999999998,0.0,0.25,0.050000000000000044,4.999999999999996,1.0
2,aircraft,gpt-5.4,gpt-5.4-nano,-0.2,0.0,0.25000000000000006,0.050000000000000044,4.9999999999999964,1.0
2,aircraft,gpt-5.4,gpt-5.4,0.050000000000000044,0.050000000000000044,0.0,0.0,0.0,0.0
2,aircraft,gpt-5.4,gemini-3-flash,0.35,0.35,-0.29999999999999993,-0.29999999999999993,-5.999999999999994,-5.999999999999994
2,aircraft,gpt-5.4,gemini-3.1-flash-lite,-0.05,0.0,0.10000000000000005,0.050000000000000044,1.9999999999999991,1.0
2,aircraft,gpt-5.4,gemini-3.1-pro,0.05,0.05,4.163336342344337e-17,4.163336342344337e-17,8.326672684688667e-16,8.326672684688667e-16
2,aircraft,gemini-3-flash,haiku-4.5,0.04999999999999993,0.04999999999999993,-0.2499999999999999,-0.04999999999999993,1.2499999999999998,-inf
2,aircraft,gemini-3-flash,sonnet-4.6,0.0,0.0,-0.19999999999999996,0.0,1.0,
2,aircraft,gemini-3-flash,opus-4.6,0.0,0.0,-0.19999999999999996,0.0,1.0,
2,aircraft,gemini-3-flash,gpt-5.4-mini,0.15,0.15,-0.35,-0.15,1.7500000000000002,-inf
2,aircraft,gemini-3-flash,gpt-5.4-nano,0.35,0.35,-0.5499999999999999,-0.35,2.7500000000000004,-inf
2,aircraft,gemini-3-flash,gpt-5.4,-0.25,0.0,0.050000000000000044,0.0,-0.2500000000000003,
2,aircraft,gemini-3-flash,gemini-3-flash,-0.19999999999999996,0.0,0.0,0.0,-0.0,
2,aircraft,gemini-3-flash,gemini-3.1-flash-lite,0.2,0.2,-0.39999999999999997,-0.2,2.0000000000000004,-inf
2,aircraft,gemini-3-flash,gemini-3.1-pro,-0.15,0.0,-0.04999999999999996,0.0,0.24999999999999986,
2,aircraft,gemini-3.1-flash-lite,haiku-4.5,-0.19999999999999996,0.0,-0.050000000000000044,0.0,0.20000000000000018,
2,aircraft,gemini-3.1-flash-lite,sonnet-4.6,0.0,0.0,-0.25,0.0,1.0,
2,aircraft,gemini-3.1-flash-lite,opus-4.6,0.0,0.0,-0.25,0.0,1.0,
2,aircraft,gemini-3.1-flash-lite,gpt-5.4-mini,0.0,0.0,-0.25,0.0,1.0,
2,aircraft,gemini-3.1-flash-lite,gpt-5.4-nano,0.04999999999999999,0.04999999999999999,-0.3,-0.04999999999999999,1.2,-inf
2,aircraft,gemini-3.1-flash-lite,gpt-5.4,-0.19999999999999996,0.0,-0.050000000000000044,0.0,0.20000000000000018,
2,aircraft,gemini-3.1-flash-lite,gemini-3-flash,-0.35,0.0,0.09999999999999998,0.0,-0.3999999999999999,
2,aircraft,gemini-3.1-flash-lite,gemini-3.1-flash-lite,-0.25,0.0,0.0,0.0,-0.0,
2,aircraft,gemini-3.1-flash-lite,gemini-3.1-pro,-0.04999999999999999,0.0,-0.2,0.0,0.8,
2,aircraft,gemini-3.1-pro,haiku-4.5,0.04999999999999993,0.04999999999999993,0.2500000000000001,0.2500000000000001,0.8333333333333336,0.8333333333333336
2,aircraft,gemini-3.1-pro,sonnet-4.6,0.0,0.0,0.30000000000000004,0.30000000000000004,1.0,1.0
2,aircraft,gemini-3.1-pro,opus-4.6,0.0,0.0,0.30000000000000004,0.30000000000000004,1.0,1.0
2,aircraft,gemini-3.1-pro,gpt-5.4-mini,-0.05,0.0,0.35000000000000003,0.30000000000000004,1.1666666666666665,1.0
2,aircraft,gemini-3.1-pro,gpt-5.4-nano,-0.10000000000000003,0.0,0.4000000000000001,0.30000000000000004,1.3333333333333335,1.0
2,aircraft,gemini-3.1-pro,gpt-5.4,-0.15000000000000002,0.0,0.45000000000000007,0.30000000000000004,1.5,1.0
2,aircraft,gemini-3.1-pro,gemini-3-flash,0.45,0.45,-0.14999999999999997,-0.14999999999999997,-0.49999999999999983,-0.49999999999999983
2,aircraft,gemini-3.1-pro,gemini-3.1-flash-lite,-0.15,0.0,0.45000000000000007,0.30000000000000004,1.5,1.0
2,aircraft,gemini-3.1-pro,gemini-3.1-pro,0.30000000000000004,0.30000000000000004,0.0,0.0,0.0,0.0
3,problem,haiku-4.5,haiku-4.5,0.15,0.15,0.0,0.0,0.0,0.0
3,problem,haiku-4.5,sonnet-4.6,0.0,0.0,0.15,0.15,1.0,1.0
3,problem,haiku-4.5,opus-4.6,0.0,0.0,0.15,0.15,1.0,1.0
3,problem,haiku-4.5,gpt-5.4-mini,0.0,0.0,0.15,0.15,1.0,1.0
3,problem,haiku-4.5,gpt-5.4-nano,0.04999999999999999,0.04999999999999999,0.1,0.1,0.6666666666666667,0.6666666666666667
3,problem,haiku-4.5,gpt-5.4,0.0,0.0,0.15,0.15,1.0,1.0
3,problem,haiku-4.5,gemini-3-flash,0.0,0.0,0.15,0.15,1.0,1.0
3,problem,haiku-4.5,gemini-3.1-flash-lite,0.0,0.0,0.15,0.15,1.0,1.0
3,problem,haiku-4.5,gemini-3.1-pro,-0.05,0.0,0.2,0.15,1.3333333333333335,1.0
3,problem,sonnet-4.6,haiku-4.5,0.15,0.15,-0.15,-0.15,-inf,-inf
3,problem,sonnet-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
3,problem,sonnet-4.6,opus-4.6,0.0,0.0,0.0,0.0,,
3,problem,sonnet-4.6,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
3,problem,sonnet-4.6,gpt-5.4-nano,-0.25,0.0,0.25,0.0,inf,
3,problem,sonnet-4.6,gpt-5.4,0.0,0.0,0.0,0.0,,
3,problem,sonnet-4.6,gemini-3-flash,0.0,0.0,0.0,0.0,,
3,problem,sonnet-4.6,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
3,problem,sonnet-4.6,gemini-3.1-pro,-0.05,0.0,0.05,0.0,inf,
3,problem,opus-4.6,haiku-4.5,-0.10000000000000003,0.0,0.10000000000000003,0.0,inf,
3,problem,opus-4.6,sonnet-4.6,0.0,0.0,0.0,0.0,,
3,problem,opus-4.6,opus-4.6,0.0,0.0,0.0,0.0,,
3,problem,opus-4.6,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
3,problem,opus-4.6,gpt-5.4-nano,0.1,0.1,-0.1,-0.1,-inf,-inf
3,problem,opus-4.6,gpt-5.4,0.0,0.0,0.0,0.0,,
3,problem,opus-4.6,gemini-3-flash,0.0,0.0,0.0,0.0,,
3,problem,opus-4.6,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
3,problem,opus-4.6,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
3,problem,gpt-5.4-mini,haiku-4.5,-0.15,0.0,0.15,0.0,inf,
3,problem,gpt-5.4-mini,sonnet-4.6,0.0,0.0,0.0,0.0,,
3,problem,gpt-5.4-mini,opus-4.6,0.0,0.0,0.0,0.0,,
3,problem,gpt-5.4-mini,gpt-5.4-mini,0.0,0.0,0.0,0.0,,
3,problem,gpt-5.4-mini,gpt-5.4-nano,-0.15,0.0,0.15,0.0,inf,
3,problem,gpt-5.4-mini,gpt-5.4,0.0,0.0,0.0,0.0,,
3,problem,gpt-5.4-mini,gemini-3-flash,0.0,0.0,0.0,0.0,,
3,problem,gpt-5.4-mini,gemini-3.1-flash-lite,0.0,0.0,0.0,0.0,,
3,problem,gpt-5.4-mini,gemini-3.1-pro,0.0,0.0,0.0,0.0,,
3,problem,gpt-5.4-nano,haiku-4.5,-0.15,0.0,0.04999999999999999,0.0,-0.4999999999999999,
3,problem,gpt-5.4-nano,sonnet-4.6,0.0,0.0,-0.1,0.0,1.0,
3,problem,gpt-5.4-nano,opus-4.6,0.0,0.0,-0.1,0.0,1.0,
